"track.id","track.name","track.artist","track.popularity","track.album.id","track.album.name","track.album.release_date","playlist_name","playlist_id","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"2ZltjIqztEpZtafc8w0I9t","3005","Childish Gambino",10,"4GNIhgEGXzWGAefgN5qjdU","Because the Internet","2013-12-10","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.472,0.448,6,-7.272,0,0.326,0.113,0,0.0914,0.636,166.077,234215
"22I3h5AOENlH4CqXJsEbFR","Collide (feat. Tyga)","Justine Skye",81,"2LbrGt2oc08xV8IDJvLzYi","Collide (feat. Tyga)","2014-08-25","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.418,0.31,11,-9.869,0,0.0625,0.095,0,0.216,0.131,139.614,260170
"1cAL4sFzXXRMbpZnTPa7Zi","Distraction","Kehlani",49,"32jei6omhyLZDCg8Ijvoym","SweetSexySavage (Deluxe)","2017-01-27","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.66,0.698,5,-6.266,0,0.0467,0.0266,0,0.296,0.396,120.959,235693
"4TSDz7xZtxIXeKwiOuCe25","Me U & Hennessy (feat. Lil Wayne)","DeJ Loaf",72,"6pFVUvF0zOJvktayse6blO","Me U & Hennessy (feat. Lil Wayne)","2015-04-20","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.417,0.551,2,-8.361,1,0.272,0.56,0,0.129,0.216,86.848,224972
"2H881m3JRA8lpuuwaQL6zy","No Fear","DeJ Loaf",62,"35uDNZkjmhAEnV3sz9A7jI","No Fear","2017-06-16","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.614,0.682,11,-4.117,0,0.102,0.387,0,0.134,0.566,100.202,169853
"6CTWathupIiDs7U4InHnDA","Trip","Ella Mai",76,"67ErXRS9s9pVG8JmFbrdJ0","Ella Mai","2018-10-12","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.477,0.61,11,-5.628,0,0.144,0.225,0,0.107,0.358,79.882,213993
"01jIO8SJFnpSiNLH1JaBZ5","You","Jacquees",68,"03AdJ15pTDdmxry6qkKwlO","4275 (Bonus Version)","2018-09-07","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.735,0.453,8,-8.264,0,0.0602,0.413,0,0.104,0.335,115.002,217387
"3FAJ6O0NOHQV8Mc5Ri6ENp","Heartbreak Anniversary","Giveon",83,"1zHR48K6XtWYm6bhrw4J6C","TAKE TIME","2020-03-27","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,198371
"4NYwy0R3NdvORX2B6OZXBT","Slow Motion","Trey Songz",70,"3pKTKC0AAe3yTcXQLzvpSW","Trigga Reloaded","2015-06-23","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.733,0.408,7,-7.834,0,0.0388,0.679,3.92e-05,0.11,0.291,94.947,197854
"2WC4sK0ryyysQhtDok9Ytr","From Time","Drake",70,"2ZUFSbIkmFkGag000RWOpA","Nothing Was The Same (Deluxe)","2013-01-01","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.737,0.494,1,-9.723,0,0.416,0.629,0,0.126,0.44,94.485,322160
"01JPQ87UHeGysPVwTqMJHK","She Don't (feat. Ty Dolla $Ign)","Ella Mai",69,"0AoPcGhCHaz9K96DoJoKlu","Time","2016-02-15","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.649,0.478,7,-7.503,0,0.0481,0.274,0,0.176,0.151,99.967,264098
"3QLjDkgLh9AOEHlhQtDuhs","Best I Ever Had","Drake",79,"1LShhEEKRT5MNPcO7jtYHh","So Far Gone","2009","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.395,0.922,1,-2.176,1,0.375,0.19,0,0.134,0.558,162.361,257690
"7kqcudBGM74MXVoYMaoWkC","Loyal","Chris Brown",0,"4yOWnTrCkOOpl4IiVnpj3H","X (Deluxe Version)","2014-09-12","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.845,0.506,1,-5.971,1,0.0409,0.0228,1.03e-06,0.0879,0.647,99.051,264947
"4sMmYKC0ot3GTbl2RzHw7T","And This is Just The Intro","Tory Lanez",71,"0ccEYmcKK8UKt5zZ0lGgJ7","PLAYBOY","2021-03-05","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.53,0.517,5,-9.253,0,0.399,0.387,0,0.176,0.381,137.554,326813
"3zPgAKn5tbmCuCKrR3r7qE","Triggered (freestyle)","Jhené Aiko",62,"5jlE1zlhT3mEWw0mRpN920","Chilombo","2020-03-06","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.485,0.389,0,-10.765,1,0.298,0.799,0,0.146,0.391,93.175,209933
"6qL5UWxRSQYml9O99ozoLv","Love Songs - Bonus","Kaash Paige",80,"5CEfb4A8SgiCOY6R7c7s34","Parked Car Convos","2019-11-15","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.641,0.355,5,-10.599,1,0.0906,0.831,0.000855,0.11,0.453,120.032,148640
"7AQim7LbvFVZJE3O8TYgf2","Fuck Love (feat. Trippie Redd)","XXXTENTACION",83,"5VdyJkLe3yvOs0l4xXbWp0","17","2017-08-25","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520
"06JvOZ39sK8D8SqiqfaxDU","True Love","Kanye West",78,"1YA0gAfV91LkDq1DODSCbc","True Love","2022-05-27","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.712,0.861,5,-5.487,0,0.25,0.0182,6.09e-06,0.511,0.388,84.042,148571
"4Qp2Wip9mI5i58MeWDR6Bp","Shot Clock (V-Mix)","Vedo",46,"4OYYYLWPlHdUlI2sLYgscd","Shot Clock (V-Mix)","2019-01-24","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.517,0.52,11,-7.235,0,0.382,0.342,0,0.126,0.444,106.969,190171
"4lsHZ92XCFOQfzJFBTluk8","You Got It","Vedo",70,"4LxNdEodxvcd7q41asR17h","For You","2020-03-27","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.762,0.433,5,-8.937,1,0.187,0.143,0,0.118,0.394,122.074,203145
"1trZGMI2CGyVT44STkpCoN","Let Me Explain","Bryson Tiller",67,"3BjVNKsPNcmSGG5n4bHNUq","Let Me Explain","2016-10-20","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.809,0.504,2,-3.201,1,0.15,0.00156,0,0.0856,0.525,120.065,223969
"1wZqJM5FGDEl3FjHDxDyQd","Come and See Me (feat. Drake)","PARTYNEXTDOOR",23,"2FXGUAESmG5l9YPrzWPvHI","PARTYNEXTDOOR 3 (P3)","2016-08-12","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.717,0.347,11,-10.265,0,0.0636,0.0511,2.43e-06,0.087,0.0589,84.987,235477
"2ekdnv2xVIyAdG3ySoDDeY","Wus Good / Curious","PARTYNEXTDOOR",17,"4EZoN6mRXNcGxHXZC2doJH","PARTYNEXTDOOR","2013-07-01","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.344,0.537,8,-8.215,0,0.079,0.0727,0.000127,0.225,0.453,82.878,212880
"7lndZZ3IUNVPPYWI04jOaB","TBH","PARTYNEXTDOOR",13,"4EZoN6mRXNcGxHXZC2doJH","PARTYNEXTDOOR","2013-07-01","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.543,0.681,1,-7.876,0,0.0477,0.159,1.49e-06,0.298,0.154,124.914,123080
"2pg2TiYo9Rb8KeB5JjP7jS","Sativa","Jhené Aiko",78,"7CAAClnSiXdMibPT1oyl4k","Trip","2017-09-22","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.741,0.61,6,-7.34,0,0.0511,0.316,0,0.534,0.72,125.99,276960
"0oufSLnKQDoBFX5mgkDCgR","Trust","Brent Faiyaz",81,"03nFfkhtHqQZZqprep3G6r","Lost","2018-10-19","R&b<U+0001F3A7><U+2764><U+FE0F>","5eitWJ6SkJi6Cc437UCNrf","music","r&b",0.764,0.394,8,-8.559,1,0.152,0.231,9.37e-05,0.117,0.465,92.009,158421
"40vKwNlXXKUmQMGceAoEpy","Straight and Narrow","Sam Barber",80,"0floBXCzvTvVMR3gXWZBav","Straight and Narrow","2023-04-12","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.427,0.278,10,-8.83,1,0.0331,0.47,2.22e-05,0.135,0.374,85.633,199875
"5fdhThPDe6jQQDqCyWrdAn","Jolene","Dolly Parton",73,"2v2iR6vtrLVTyiNIEsv5Sg","Jolene (Expanded Edition)","1974","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.674,0.537,1,-10.971,0,0.0363,0.566,0,0.131,0.809,110.578,161533
"2ixkIrn45mNfdLDLHuyfRt","23","Chayce Beckham",76,"2iooIm9txIXCow2rvSg7Aa","23","2021-05-14","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.626,0.583,0,-7.346,0,0.0318,0.276,0,0.141,0.428,87.977,228145
"4ly1QBXEwYoDmje9rmEgC4","Head Over Boots","Jon Pardi",77,"1DTBcVfk3zXPHRmgpY6rFZ","California Sunrise","2016-05-13","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.563,0.688,7,-4.474,1,0.0262,0.0763,0,0.0863,0.622,108.008,202347
"7G6l2FtQyRhQgYgut2I6i8","As Good As I Once Was","Toby Keith",72,"4SOpJPkpAO8FT9n4sbmnoT","Honkytonk University","2005-01-01","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.68,0.87,5,-4.461,1,0.0393,0.266,0,0.109,0.646,119.075,227840
"5aj0xPGiEUN3aI2oOYu14S","I Don't Dance","Lee Brice",68,"2XIhZ9IjqoIN5V6dfKHzCn","I Don't Dance (Deluxe Edition)","2014-09-09","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.587,0.559,1,-7.742,1,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,221173
"7cA3PnUQDlUyBBwpRozQeo","One Man Band","Old Dominion",77,"0eu2mZjF6JQTuLCu9ils6m","Old Dominion","2019-10-25","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.706,0.358,6,-8.331,1,0.0347,0.677,0,0.107,0.478,75.991,186240
"2rxQMGVafnNaRaXlRMWPde","Beautiful Crazy","Luke Combs",82,"53Oa5Bu0UTU8o8qCTaHKoz","This One's for You Too (Deluxe Edition)","2018-06-01","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.551,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,193200
"6IC6VhpV7D8T1t037Atqpu","Tequila Makes Her Clothes Fall Off","Joe Nichols",70,"0fuGd7HQHt8xUoJKEuWAFl","III","2005-01-01","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.664,0.706,2,-7.045,1,0.027,0.129,1.06e-06,0.0857,0.681,93.968,187053
"3EUl8M6SzxZl03NPkB8mUd","Neon Moon","Brooks & Dunn",74,"1ZXM9jY3Bsg12KXgwftBrO","#1s ... and then some","2009-09-08","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.698,0.632,9,-6.508,1,0.0247,0.554,0,0.118,0.458,102.408,263760
"7c1KTn1z8Gw8ouYdcF4qaG","I Don't Want This Night To End","Luke Bryan",73,"5IyIjKnGkQbYGVpWenblSe","Tailgates & Tanlines","2011-01-01","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.616,0.728,9,-4.02,0,0.0278,0.0275,0,0.228,0.375,111.934,219973
"7f08qp3HROTkfrtNpiYGGo","Dirt On My Boots","Jon Pardi",76,"1DTBcVfk3zXPHRmgpY6rFZ","California Sunrise","2016-05-13","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.683,0.796,11,-4.179,1,0.0285,0.111,0,0.197,0.531,90.031,201893
"6iy4PoAuZBMvtrlDX4VxC7","Check Yes Or No","George Strait",74,"2j7URVIN8GPGqzb8xi2hYW","Strait Out Of The Box","1995-09-12","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482,200667
"5JnLiuMgRAWoHYOhatFP3s","People Are Crazy","Billy Currington",70,"3H119N8NtcjSUxOhimk2FQ","Little Bit Of Everything","2008-01-01","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.651,0.699,5,-5.006,1,0.0265,0.213,0.000265,0.12,0.36,141.938,231360
"0BCy325UZyR9z0t0uxwn2N","H.O.L.Y.","Florida Georgia Line",71,"09KOjaflTBRE28GVvXqkYC","Dig Your Roots","2016-08-26","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.523,0.666,7,-4.081,0,0.0327,0.401,0,0.0728,0.564,78.077,194187
"4TJUS843fKiqqIzycM74Oy","Should've Been A Cowboy","Toby Keith",70,"4aRsryJ8T9RLyudkkGJNbA","Toby Keith","1993-04-20","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.618,0.672,7,-7.92,1,0.0353,0.441,1.49e-06,0.214,0.705,133.439,211307
"2YMhrXQYKkm4kXLcXKKd5z","Small Town Boy","Dustin Lynch",71,"23cuZhPWDfX1uKD4qwuv7t","Current Mood","2017-09-08","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.554,0.743,9,-6.016,1,0.0287,0.0251,0,0.359,0.673,72.997,205733
"1mMLMZYXkMueg65jRRWG1l","When It Rains It Pours","Luke Combs",83,"1lhNch5NkOONvFhRPh8qaj","This One's for You","2017-06-02","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,240760
"3qTmB5HxP9ilJaiM6B1yuk","Five More Minutes","Scotty McCreery",73,"2DFoTBlnZYCW4FuHAZxJMj","Seasons Change","2018-01-12","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.494,0.634,7,-4.933,1,0.0282,0.259,1.15e-06,0.109,0.28,156.03,241147
"0bPnT6i9H1p8Vd85GS6Z7I","Night Shift","Jon Pardi",78,"1DTBcVfk3zXPHRmgpY6rFZ","California Sunrise","2016-05-13","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.63,0.754,2,-3.564,1,0.0284,0.0963,0,0.268,0.73,95.999,172253
"498ZVInMGDkmmNVpSWqHiZ","May We All","Florida Georgia Line",71,"09KOjaflTBRE28GVvXqkYC","Dig Your Roots","2016-08-26","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.514,0.918,7,-4.306,1,0.0365,0.0409,0,0.342,0.64,150.033,226173
"6n6OQfBpCgzF9oEg8zhBN7","Get Along","Kenny Chesney",70,"77spqXa3VNN0mw13PgWWyY","Songs for the Saints","2018-07-27","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.632,0.804,7,-6.109,1,0.0503,0.101,0,0.17,0.35,92.456,199625
"0M7mWKqwTIaVjYyxfZmtTa","Courtesy Of The Red, White And Blue (The Angry American)","Toby Keith",70,"7ExectJocqn8sMKq4Tn4LY","Unleashed","2002-01-01","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.424,0.661,2,-5.547,1,0.0425,0.521,1.62e-06,0.0719,0.384,111.762,195533
"3Qu3Zh4WTKhP9GEXo0aDnb","Thought You Should Know","Morgan Wallen",81,"6i7mF7whyRJuLJ4ogbH2wh","One Thing At A Time","2023-03-03","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.53,0.678,6,-6.16,1,0.0278,0.506,6.23e-06,0.138,0.508,140.05,215572
"56eGOeSsqdg3FLxdo83TwV","Rumor","Lee Brice",75,"3GyH4lUfzEkbxlaW5xTYYL","Lee Brice","2017-11-03","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.655,0.56,9,-6.857,1,0.0486,0.749,0,0.115,0.599,140.975,198440
"39FwE8edwuyiaa4PrGBkP7","Boys 'Round Here (feat. Pistol Annies & Friends)","Blake Shelton",68,"6MzrSTAQdDR92tHLLAhYp0","Based on a True Story... (Deluxe Edition)","2013-03-26","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.611,0.688,2,-6.369,1,0.0529,0.251,2.35e-06,0.248,0.649,169.895,288760
"6IBcOGPsniK3Pso1wHIhew","Forever After All","Luke Combs",80,"25TJxI6ZH6XjT8geRQAFz5","What You See Ain't Always What You Get (Deluxe Edition)","2020-10-23","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.487,0.65,0,-5.195,1,0.0253,0.191,0,0.0933,0.456,151.964,232533
"0i5el041vd6nxrGEU8QRxy","Cruise","Florida Georgia Line",74,"5MH765pytbQasmDxXArTah","Here's To The Good Times","2012-01-01","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.457,0.948,10,-3.364,1,0.0354,0.0191,0,0.0536,0.878,148,208960
"6enPOmd3vSFpI4jjms8kXN","Runnin' Outta Moonlight","Randy Houser",68,"4BVzcXLDJ8pRtJttQiU3G6","How Country Feels","2013-01-22","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.526,0.801,2,-3.717,1,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024,193773
"1FV374EPG5CrjdIbIMLkcv","Drive (For Daddy Gene)","Alan Jackson",68,"2QBJCHNMYQC1cyhSXW0ygV","Drive","2002-01-15","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.713,0.579,11,-8.066,1,0.0413,0.338,0,0.174,0.511,125.179,242733
"3fqwjXwUGN6vbzIwvyFMhx","Tennessee Whiskey","Chris Stapleton",84,"7lxHnls3yQNl8B9bILmHj7","Traveller","2015-05-04","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,293293
"5HGibWoxnkYSkl6mHmAlOE","That's My Kind Of Night","Luke Bryan",75,"5M8gr5RV2eR6UkztC69ogB","Crash My Party","2013-01-01","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.661,0.751,7,-2.909,1,0.0481,0.0571,0,0.105,0.875,109.995,190187
"2uX5f3x2cObov0iDAPln4o","Song of the South","Alabama",70,"1jafIRrPVaBkcwl3TC0C8T","Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection","1980","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.486,0.633,9,-8.414,1,0.0365,0.176,0,0.312,0.669,162.158,190800
"0w3Q14i073jLoew1hgJkwD","Heartache On The Dance Floor","Jon Pardi",77,"1DTBcVfk3zXPHRmgpY6rFZ","California Sunrise","2016-05-13","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.596,0.834,9,-4.308,1,0.0474,0.0563,0,0.0866,0.618,116,205200
"69DR48pXzSabFUfQfDDJDb","Make Me Wanna","Thomas Rhett",70,"2ZHYOFW5giX6a4n5eqTnUB","It Goes Like This","2013-01-01","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.545,0.818,9,-6.38,1,0.0541,0.0369,0,0.101,0.679,109.019,225067
"3EZzghqykkfOB0Z8d0kTSt","Red Dirt Road","Brooks & Dunn",70,"3fVrL1hr7JAWTeFYW0akdf","Red Dirt Road","2003-07-15","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.555,0.868,5,-3.798,1,0.0403,0.0664,0.000117,0.116,0.479,136.12,260360
"3loYYWdPlLiUCq1jiSPfT6","Kiss Tomorrow Goodbye","Luke Bryan",73,"5IyIjKnGkQbYGVpWenblSe","Tailgates & Tanlines","2011-01-01","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.571,0.937,5,-3.467,0,0.0365,0.0064,0,0.316,0.584,115.013,203133
"698eQRku24PIYPQPHItKlA","She Got the Best of Me","Luke Combs",81,"53Oa5Bu0UTU8o8qCTaHKoz","This One's for You Too (Deluxe Edition)","2018-06-01","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.533,0.907,11,-3.793,1,0.0406,0.0292,0,0.386,0.7,150.99,183160
"2oyS4THTUzUxT2lnHGzzIr","She Don't Know She's Beautiful","Sammy Kershaw",68,"30ORdfQ1Movxqmpf3qkrMQ","Haunted Heart","1993-03-09","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.764,0.646,9,-9.424,1,0.0302,0.367,0,0.0849,0.877,116.141,174627
"2Fk0WwAqTBesLtKg97nojy","Crash and Burn","Thomas Rhett",68,"4ykbJPI8MPscFzROE8dqLy","Tangled Up","2015-01-01","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.69,0.781,5,-5.101,0,0.0305,0.0873,2.28e-06,0.164,0.841,130.02,190733
"4Pn0JlCUusD2QHjADuOzuV","Humble And Kind","Tim McGraw",71,"4js8lX2b3DBIfixMCPABC4","Damn Country Music","2015-01-01","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.355,0.48,11,-7.31,1,0.0282,0.679,2.28e-06,0.12,0.137,100.956,259267
"0Al3wN3keprGTSgG8NBwjr","I Hope You’re Happy Now","Carly Pearce",72,"44gX26I9jSjyy1KXAgquPc","Carly Pearce","2020-02-14","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,198689
"0nGXi46VcQQ56ZJR428MKS","Does To Me (feat. Eric Church)","Luke Combs",70,"0S9D5NIDp2YXhYwlvuJzqx","What You See Is What You Get","2019-11-08","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.616,0.849,0,-4.897,1,0.0373,0.311,0,0.311,0.638,113.065,223320
"67citk3uzWs5qbaIVKTeg8","Church Bells","Carrie Underwood",69,"4q3SkZWPYJtKno1RbnrjL4","Storyteller","2015-10-23","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.575,0.844,3,-1.772,0,0.0633,0.226,0,0.0538,0.542,87.007,193333
"6s9ICeczYOfbHHIaSMq9jd","Get Your Shine On","Florida Georgia Line",65,"5MH765pytbQasmDxXArTah","Here's To The Good Times","2012-01-01","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.497,0.927,0,-4.52,1,0.0371,0.00286,1.26e-06,0.413,0.607,96.991,222013
"1jGLlz5SDLRxnq4Tv6ydAQ","Killin' Time","Clint Black",65,"2xswKIlWY79x6MU5lEFgZk","Killin' Time","1989-05-02","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.711,0.491,7,-10.323,1,0.0295,0.381,9.12e-06,0.249,0.671,121.294,167933
"5ZManJDV3CexO66nRCkdiV","Break Up with Him","Old Dominion",66,"1G4WDlYjm0VqgyEymNJRcf","Meat and Candy","2015-11-06","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.617,0.632,8,-5.381,1,0.0371,0.0675,0,0.108,0.564,151.988,207733
"60IGhnH20N82dNxKnc8jDd","Knee Deep (feat. Jimmy Buffett)","Zac Brown Band",76,"7xnimikDuIBDpLeLrjptb8","You Get What You Give","2010-09-20","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-06,0.095,0.609,90.99,203173
"3pJkBPHadRAxBBo484RipI","Sixteen","Thomas Rhett",67,"4w5Jvreahp3yvLqc4vCr9I","Life Changes","2017-09-08","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.705,0.531,1,-7.031,1,0.0281,0.0135,2.11e-06,0.165,0.425,107.013,178333
"1Lo0QY9cvc8sUB2vnIOxDT","Fast Car","Luke Combs",89,"5Uly85dJHHDfHQCsyUQ8gw","Gettin' Old","2023-03-24","Country Mix","37i9dQZF1EQmPV0vrce2QZ","music","country",0.712,0.603,8,-5.52,1,0.0262,0.186,0,0.115,0.67,97.994,265493
"59uQI0PADDKeE6UZDTJEe8","Last Night","Morgan Wallen",90,"7fOmdhRrRohTzToL617xkk","3 Songs At A Time Sampler","2023-01-31","Country Top 50","37i9dQZF1DX7aUUBCKwo4Y","music","country",0.517,0.675,6,-5.382,1,0.0357,0.459,0,0.151,0.518,203.853,163855
"5uU1uuyaUIBOiiUSQG7Wl3","You Proof","Morgan Wallen",80,"2ORO3nNnFXxsvz9Pcd9RdI","You Proof","2022-05-13","Country Top 50","37i9dQZF1DX7aUUBCKwo4Y","music","country",0.731,0.85,9,-4.913,1,0.0336,0.252,0,0.605,0.644,119.706,157478
"3WMj8moIAXJhHsyLaqIIHI","Something in the Orange","Zach Bryan",88,"1CmTOKCeyz1aHH04OwvTPv","Something in the Orange","2022-04-22","Country Top 50","37i9dQZF1DX7aUUBCKwo4Y","music","country",0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,228013
"0PAcdVzhPO4gq1Iym9ESnK","Thinkin’ Bout Me","Morgan Wallen",87,"6i7mF7whyRJuLJ4ogbH2wh","One Thing At A Time","2023-03-03","Country Top 50","37i9dQZF1DX7aUUBCKwo4Y","music","country",0.656,0.757,3,-5.775,0,0.0308,0.492,0,0.117,0.429,139.971,177388
"3cBsEDNhFI9E82vPj3kvi3","Wasted On You","Morgan Wallen",86,"6JlCkqkqobGirPsaleJpFr","Dangerous: The Double Album","2021-01-08","Country Top 50","37i9dQZF1DX7aUUBCKwo4Y","music","country",0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196,178520
"28n8z9IQKyjMPxmvYMBqZa","The Kind of Love We Make","Luke Combs",79,"77B78XJKo4LcsrRg34GNTu","The Kind of Love We Make","2022-06-17","Country Top 50","37i9dQZF1DX7aUUBCKwo4Y","music","country",0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,224427
"4686eQ81DEswHa90bcdlC9","Rock and A Hard Place","Bailey Zimmerman",84,"7Gqqhy2ohX3puChylfkvT0","Rock and A Hard Place","2022-06-10","Country Top 50","37i9dQZF1DX7aUUBCKwo4Y","music","country",0.582,0.568,1,-7.3,1,0.0275,0.577,0,0.105,0.394,121.991,207541
